availability_day,availability_hour,station_number,station_name,available_bikes,temperature,humidity,wind_speed,pressure,weather_main
Saturday,10,54,"EXCHEQUER STREET",6,277.71,87,7.72,1004,Rain
Saturday,10,54,"CUSTOM HOUSE QUAY",6,277.71,87,7.72,1004,Rain
Saturday,10,54,"HIGH STREET",6,277.71,87,7.72,1004,Rain
Saturday,10,54,"CHRISTCHURCH PLACE",6,277.71,87,7.72,1004,Rain
Saturday,10,54,"CHARLEMONT PLACE",6,277.71,87,7.72,1004,Rain
Saturday,10,54,"GREEK STREET",6,277.71,87,7.72,1004,Rain
Saturday,10,54,"BOLTON STREET",6,277.71,87,7.72,1004,Rain
Saturday,10,54,"BLESSINGTON STREET",6,277.71,87,7.72,1004,Rain
Saturday,10,54,"CLARENDON ROW",6,277.71,87,7.72,1004,Rain
Saturday,10,108,"ORIEL STREET TEST TERMINAL",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HANOVER QUAY EAST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,BROADSTONE,20,277.71,87,7.72,1004,Rain
Saturday,10,108,"KILLARNEY STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"WILTON TERRACE (PARK)",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"MERRION SQUARE SOUTH",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"NORTH CIRCULAR ROAD (O'CONNELL'S)",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"MOUNTJOY SQUARE EAST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"PHIBSBOROUGH ROAD",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"BUCKINGHAM STREET LOWER",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"AVONDALE ROAD",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"CHARLEVILLE ROAD",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"RATHDOWN ROAD",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"GRANGEGORMAN LOWER (NORTH)",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"GRANGEGORMAN LOWER (CENTRAL)",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"GRANGEGORMAN LOWER (SOUTH)",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"WESTERN WAY",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"KING STREET NORTH",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HEUSTON BRIDGE (SOUTH)",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"CITY QUAY",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"FREDERICK STREET SOUTH",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"KILMAINHAM GAOL",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"KILMAINHAM LANE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"ROYAL HOSPITAL",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HEUSTON STATION (CAR PARK)",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HEUSTON STATION (CENTRAL)",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HEUSTON BRIDGE (NORTH)",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"SOUTH DOCK ROAD",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"BENSON STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"FITZWILLIAM SQUARE EAST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"BLACKHALL PLACE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"COLLINS BARRACKS MUSEUM",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"PARKGATE STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"ROTHE ABBEY",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"BROOKFIELD ROAD",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"EMMET ROAD",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"MOUNT BROWN",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"ST JAMES HOSPITAL (LUAS)",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"ECCLES STREET EAST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"MATER HOSPITAL",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"WOLFE TONE STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"MARKET STREET SOUTH",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"JAMES STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"OLIVER BOND STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"JOHN STREET WEST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"KEVIN STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"GRAND CANAL DOCK",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HANOVER QUAY",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"THE POINT",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"NEW CENTRAL BANK",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"CONVENTION CENTRE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"SANDWITH STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"FENIAN STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"LIME STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HARDWICKE PLACE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"NORTH CIRCULAR ROAD",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"DENMARK STREET GREAT",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"SIR PATRICK DUN'S",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"GRATTAN STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"MOUNT STREET LOWER",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HATCH STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"CLONMEL STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"NEWMAN HOUSE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"YORK STREET EAST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"YORK STREET WEST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"GEORGES LANE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"GUILD STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"EXCISE WALK",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HERBERT STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"DEVERELL PLACE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"UPPER SHERRARD STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"PORTOBELLO ROAD",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"SMITHFIELD NORTH",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HARCOURT TERRACE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"JERVIS STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"WILTON TERRACE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"TALBOT STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"ST. STEPHEN'S GREEN SOUTH",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"ST. STEPHEN'S GREEN EAST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,SMITHFIELD,20,277.71,87,7.72,1004,Rain
Saturday,10,108,"PORTOBELLO HARBOUR",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"PRINCES STREET / O'CONNELL STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"PEARSE STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"PARNELL STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"PARNELL SQUARE NORTH",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"ORMOND QUAY UPPER",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"MOUNTJOY SQUARE WEST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"MOLESWORTH STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"MERRION SQUARE WEST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"MERRION SQUARE EAST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"CATHAL BRUGHA STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"CUSTOM HOUSE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"TOWNSEND STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"LEINSTER STREET SOUTH",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"JAMES STREET EAST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HERBERT PLACE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"GRANTHAM STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"GOLDEN LANE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"GEORGES QUAY",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HARDWICKE STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"FOWNES STREET UPPER",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"FITZWILLIAM SQUARE WEST",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"ECCLES STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"EARLSFORT TERRACE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"DAME STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"EXCHEQUER STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"CUSTOM HOUSE QUAY",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"HIGH STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"CHRISTCHURCH PLACE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"CHARLEMONT PLACE",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"GREEK STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"BOLTON STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"BLESSINGTON STREET",20,277.71,87,7.72,1004,Rain
Saturday,10,108,"CLARENDON ROW",20,277.71,87,7.72,1004,Rain
Saturday,10,20,"ORIEL STREET TEST TERMINAL",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HANOVER QUAY EAST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,BROADSTONE,4,277.71,87,7.72,1004,Rain
Saturday,10,20,"KILLARNEY STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"WILTON TERRACE (PARK)",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"MERRION SQUARE SOUTH",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"NORTH CIRCULAR ROAD (O'CONNELL'S)",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"MOUNTJOY SQUARE EAST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"PHIBSBOROUGH ROAD",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"BUCKINGHAM STREET LOWER",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"AVONDALE ROAD",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"CHARLEVILLE ROAD",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"RATHDOWN ROAD",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"GRANGEGORMAN LOWER (NORTH)",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"GRANGEGORMAN LOWER (CENTRAL)",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"GRANGEGORMAN LOWER (SOUTH)",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"WESTERN WAY",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"KING STREET NORTH",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HEUSTON BRIDGE (SOUTH)",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"CITY QUAY",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"FREDERICK STREET SOUTH",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"KILMAINHAM GAOL",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"KILMAINHAM LANE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"ROYAL HOSPITAL",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HEUSTON STATION (CAR PARK)",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HEUSTON STATION (CENTRAL)",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HEUSTON BRIDGE (NORTH)",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"SOUTH DOCK ROAD",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"BENSON STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"FITZWILLIAM SQUARE EAST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"BLACKHALL PLACE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"COLLINS BARRACKS MUSEUM",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"PARKGATE STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"ROTHE ABBEY",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"BROOKFIELD ROAD",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"EMMET ROAD",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"MOUNT BROWN",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"ST JAMES HOSPITAL (LUAS)",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"ECCLES STREET EAST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"MATER HOSPITAL",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"WOLFE TONE STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"MARKET STREET SOUTH",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"JAMES STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"OLIVER BOND STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"JOHN STREET WEST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"KEVIN STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"GRAND CANAL DOCK",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HANOVER QUAY",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"THE POINT",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"NEW CENTRAL BANK",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"CONVENTION CENTRE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"SANDWITH STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"FENIAN STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"LIME STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HARDWICKE PLACE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"NORTH CIRCULAR ROAD",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"DENMARK STREET GREAT",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"SIR PATRICK DUN'S",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"GRATTAN STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"MOUNT STREET LOWER",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HATCH STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"CLONMEL STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"NEWMAN HOUSE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"YORK STREET EAST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"YORK STREET WEST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"GEORGES LANE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"GUILD STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"EXCISE WALK",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HERBERT STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"DEVERELL PLACE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"UPPER SHERRARD STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"PORTOBELLO ROAD",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"SMITHFIELD NORTH",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HARCOURT TERRACE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"JERVIS STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"WILTON TERRACE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"TALBOT STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"ST. STEPHEN'S GREEN SOUTH",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"ST. STEPHEN'S GREEN EAST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,SMITHFIELD,4,277.71,87,7.72,1004,Rain
Saturday,10,20,"PORTOBELLO HARBOUR",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"PRINCES STREET / O'CONNELL STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"PEARSE STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"PARNELL STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"PARNELL SQUARE NORTH",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"ORMOND QUAY UPPER",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"MOUNTJOY SQUARE WEST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"MOLESWORTH STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"MERRION SQUARE WEST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"MERRION SQUARE EAST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"CATHAL BRUGHA STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"CUSTOM HOUSE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"TOWNSEND STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"LEINSTER STREET SOUTH",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"JAMES STREET EAST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HERBERT PLACE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"GRANTHAM STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"GOLDEN LANE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"GEORGES QUAY",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HARDWICKE STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"FOWNES STREET UPPER",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"FITZWILLIAM SQUARE WEST",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"ECCLES STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"EARLSFORT TERRACE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"DAME STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"EXCHEQUER STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"CUSTOM HOUSE QUAY",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"HIGH STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"CHRISTCHURCH PLACE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"CHARLEMONT PLACE",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"GREEK STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"BOLTON STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"BLESSINGTON STREET",4,277.71,87,7.72,1004,Rain
Saturday,10,20,"CLARENDON ROW",4,277.71,87,7.72,1004,Rain
Saturday,10,56,"ORIEL STREET TEST TERMINAL",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"HANOVER QUAY EAST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,BROADSTONE,3,277.71,87,7.72,1004,Rain
Saturday,10,56,"KILLARNEY STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"WILTON TERRACE (PARK)",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"MERRION SQUARE SOUTH",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"NORTH CIRCULAR ROAD (O'CONNELL'S)",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"MOUNTJOY SQUARE EAST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"PHIBSBOROUGH ROAD",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"BUCKINGHAM STREET LOWER",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"AVONDALE ROAD",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"CHARLEVILLE ROAD",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"RATHDOWN ROAD",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"GRANGEGORMAN LOWER (NORTH)",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"GRANGEGORMAN LOWER (CENTRAL)",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"GRANGEGORMAN LOWER (SOUTH)",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"WESTERN WAY",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"KING STREET NORTH",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"HEUSTON BRIDGE (SOUTH)",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"CITY QUAY",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"FREDERICK STREET SOUTH",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"KILMAINHAM GAOL",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"KILMAINHAM LANE",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"ROYAL HOSPITAL",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"HEUSTON STATION (CAR PARK)",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"HEUSTON STATION (CENTRAL)",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"HEUSTON BRIDGE (NORTH)",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"SOUTH DOCK ROAD",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"BENSON STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"FITZWILLIAM SQUARE EAST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"BLACKHALL PLACE",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"COLLINS BARRACKS MUSEUM",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"PARKGATE STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"ROTHE ABBEY",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"BROOKFIELD ROAD",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"EMMET ROAD",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"MOUNT BROWN",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"ST JAMES HOSPITAL (LUAS)",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"ECCLES STREET EAST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"MATER HOSPITAL",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"WOLFE TONE STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"MARKET STREET SOUTH",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"JAMES STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"OLIVER BOND STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"JOHN STREET WEST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"KEVIN STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"GRAND CANAL DOCK",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"HANOVER QUAY",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"THE POINT",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"NEW CENTRAL BANK",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"CONVENTION CENTRE",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"SANDWITH STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"FENIAN STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"LIME STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"HARDWICKE PLACE",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"NORTH CIRCULAR ROAD",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"DENMARK STREET GREAT",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"SIR PATRICK DUN'S",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"GRATTAN STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"MOUNT STREET LOWER",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"HATCH STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"CLONMEL STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"NEWMAN HOUSE",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"YORK STREET EAST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"YORK STREET WEST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"GEORGES LANE",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"GUILD STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"EXCISE WALK",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"HERBERT STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"DEVERELL PLACE",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"UPPER SHERRARD STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"PORTOBELLO ROAD",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"SMITHFIELD NORTH",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"HARCOURT TERRACE",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"JERVIS STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"WILTON TERRACE",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"TALBOT STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"ST. STEPHEN'S GREEN SOUTH",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"ST. STEPHEN'S GREEN EAST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,SMITHFIELD,3,277.71,87,7.72,1004,Rain
Saturday,10,56,"PORTOBELLO HARBOUR",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"PRINCES STREET / O'CONNELL STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"PEARSE STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"PARNELL STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"PARNELL SQUARE NORTH",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"ORMOND QUAY UPPER",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"MOUNTJOY SQUARE WEST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"MOLESWORTH STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"MERRION SQUARE WEST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"MERRION SQUARE EAST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"CATHAL BRUGHA STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"CUSTOM HOUSE",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"TOWNSEND STREET",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"LEINSTER STREET SOUTH",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"JAMES STREET EAST",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"HERBERT PLACE",3,277.71,87,7.72,1004,Rain
Saturday,10,56,"GRANTHAM STREET",3,277.71,87,7.72,1004,Rain
