availability_day,availability_hour,station_number,station_name,available_bikes,temperature,humidity,wind_speed,pressure,weather_main
Saturday,9,2,"BLESSINGTON STREET",2,285.73,83,4.63,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.73,83,4.63,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.74,82,4.63,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.74,82,5.66,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.74,82,5.66,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.89,82,5.66,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.89,82,5.66,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.89,82,5.66,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.24,83,5.66,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.24,83,5.14,1013,Drizzle
Saturday,9,2,"BLESSINGTON STREET",2,286.24,83,5.14,1013,Drizzle
Saturday,9,2,"BLESSINGTON STREET",2,286.24,83,5.14,1013,Drizzle
Saturday,9,2,"BLESSINGTON STREET",2,286.12,85,5.14,1013,Drizzle
Saturday,9,2,"BLESSINGTON STREET",2,285.84,87,3.13,1013,Drizzle
Saturday,9,2,"BLESSINGTON STREET",2,285.84,87,3.13,1013,Drizzle
Saturday,9,2,"BLESSINGTON STREET",2,285.53,89,4.63,1013,Drizzle
Saturday,9,2,"BLESSINGTON STREET",2,285.53,89,4.63,1013,Drizzle
Saturday,9,2,"BLESSINGTON STREET",2,285.58,87,5.14,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.6,87,5.14,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.6,87,5.14,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.6,88,5.14,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.47,89,5.14,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.53,89,6.17,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.53,89,6.17,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.06,87,6.17,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.13,87,6.17,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.61,86,6.17,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.17,84,5.66,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.17,84,5.66,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.52,81,5.66,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.52,81,5.66,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.52,81,5.66,1013,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.79,80,6.17,1013,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.99,79,6.17,1013,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.99,79,6.17,1013,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.99,79,5.66,1013,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.99,79,5.66,1013,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.53,81,5.66,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.53,81,5.66,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.51,82,6.17,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.51,82,6.17,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.51,82,6.17,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.51,82,6.17,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.51,82,6.17,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.51,82,6.17,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.51,82,7.72,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.51,82,7.72,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,288.08,80,7.72,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,288.13,80,7.2,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,288.13,80,7.2,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,288.13,80,7.2,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,288.04,80,7.2,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,288.04,80,7.2,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,288.04,80,7.2,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.94,80,4.63,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,288.01,80,4.63,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,288.01,80,4.63,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,288.01,80,4.63,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.92,78,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.92,78,6.69,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,287.92,78,6.69,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.92,78,6.69,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.92,78,6.69,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.92,78,6.69,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.93,78,6.69,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,288.08,79,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,288.08,79,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,288,79,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.86,79,5.14,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.86,79,5.14,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.86,79,5.14,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.61,80,5.14,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.61,80,5.14,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.54,80,5.66,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.54,80,5.66,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.29,81,5.66,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.21,81,5.66,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.28,81,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.28,81,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.2,82,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.2,82,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.1,83,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.73,83,6.69,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.73,83,6.69,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.57,83,6.69,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.69,84,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.69,84,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.69,84,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.69,83,6.69,1014,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.66,83,6.69,1014,Rain
Saturday,9,2,"BLESSINGTON STREET",2,286.36,83,7.2,1015,Rain
Saturday,9,2,"BLESSINGTON STREET",2,286.36,83,7.2,1015,Rain
Saturday,9,2,"BLESSINGTON STREET",2,286.29,84,7.2,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.29,84,7.2,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.85,85,8.23,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.85,84,8.23,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.83,84,8.23,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.83,84,8.23,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.83,84,8.23,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.54,87,6.69,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.33,88,6.69,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.33,88,6.69,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.24,86,3.09,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.24,86,3.09,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.24,86,3.09,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.19,86,6.17,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.12,86,6.17,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.12,86,6.17,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.02,87,6.17,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.14,86,6.17,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.62,88,3.09,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.62,88,3.09,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.8,86,6.17,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.8,86,6.17,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.8,87,6.17,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.8,87,6.17,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.72,87,6.17,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.54,88,3.6,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.54,88,3.6,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.46,88,5.66,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.46,88,5.66,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.46,88,5.66,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.46,88,5.66,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.46,88,5.66,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.46,88,5.66,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.46,88,5.66,1015,Rain
Saturday,9,2,"BLESSINGTON STREET",2,284.54,87,4.63,1015,Rain
Saturday,9,2,"BLESSINGTON STREET",2,284.54,87,4.63,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.54,87,4.63,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.46,87,7.72,1015,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.46,87,7.72,1015,Rain
Saturday,9,2,"BLESSINGTON STREET",2,284.36,86,7.72,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.24,85,7.72,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.3,85,4.92,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.3,85,4.63,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.3,85,5.14,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.24,85,7.72,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.24,85,7.72,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.14,86,7.72,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.82,88,7.72,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.82,88,7.72,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.84,89,5.14,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.84,89,5.14,1016,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.69,88,8.23,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.69,88,8.23,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.69,89,8.23,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.69,88,8.23,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.69,88,8.23,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.69,88,8.23,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.69,88,8.23,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.96,86,4.63,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.96,86,4.63,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.93,86,7.72,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.93,86,7.72,1017,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.69,89,7.72,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.69,89,7.72,1017,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.93,85,7.72,1017,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.93,85,7.72,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.6,87,2.57,1018,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.6,87,2.57,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.6,87,2.57,1017,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.75,86,8.23,1017,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.75,86,8.23,1017,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.47,87,8.23,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.47,87,8.23,1018,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.47,87,8.23,1018,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.33,88,8.23,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.26,88,8.23,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.06,89,3.09,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.06,89,3.09,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.05,89,7.2,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.05,89,7.2,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.74,91,7.2,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.74,91,7.2,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.74,91,7.2,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.84,89,7.2,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.84,89,7.2,1018,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.86,89,5.14,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.86,89,5.14,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.87,89,7.2,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.87,89,7.2,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.87,89,7.2,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.87,89,7.2,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.74,89,7.2,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.74,89,7.2,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.74,89,7.2,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,282.88,87,7.2,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.01,85,5.14,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.01,85,5.14,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.01,84,5.14,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.05,84,6.17,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.05,84,6.17,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.05,84,6.17,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.31,83,6.17,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.38,81,6.17,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.38,81,6.17,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.38,81,6.17,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.72,76,5.14,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.83,75,5.14,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.82,75,5.14,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.82,74,5.14,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.67,74,5.14,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.67,74,5.66,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.67,74,5.66,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,283.82,73,5.66,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,284.22,72,5.66,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,284.22,72,5.66,1019,Rain
Saturday,9,2,"BLESSINGTON STREET",2,284.17,71,7.2,1020,Rain
Saturday,9,2,"BLESSINGTON STREET",2,284.17,71,7.2,1020,Rain
Saturday,9,2,"BLESSINGTON STREET",2,284.17,71,7.2,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.17,71,7.2,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.24,70,7.2,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.36,70,7.2,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.36,70,7.2,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.36,70,7.2,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.76,69,8.75,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.76,69,8.75,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.76,69,8.75,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.76,68,8.75,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.76,68,8.75,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.76,68,8.75,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.12,68,8.75,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.12,67,8.75,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.48,67,7.72,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.48,67,7.72,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.48,67,7.72,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.48,67,7.72,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.02,65,6.17,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.06,64,8.23,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.56,63,8.23,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.56,63,8.23,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.7,62,8.23,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.82,61,8.23,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.82,61,8.23,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.26,59,7.2,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.51,58,7.2,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.51,58,7.2,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.51,58,7.2,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.45,59,7.72,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.45,59,7.72,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.52,59,7.72,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.52,59,7.72,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.52,59,7.72,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.52,59,7.72,1020,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.39,61,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.39,61,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.8,61,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.8,61,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.21,59,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.21,59,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.47,59,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.47,59,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.38,59,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.38,59,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.38,59,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.52,60,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,287.52,60,7.2,1021,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.9,63,7.2,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.9,63,7.2,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.83,64,7.2,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.32,65,6.69,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.09,65,6.69,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,286.09,65,6.69,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.72,66,6.69,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.72,66,6.69,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.72,66,6.69,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.72,66,6.69,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.86,67,6.69,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.86,67,6.69,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.86,67,6.69,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.9,69,5.66,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.15,67,5.66,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.15,67,5.66,1022,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.81,66,6.17,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.81,66,6.17,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.81,66,6.17,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.06,66,6.17,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,285.06,66,6.17,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.92,67,4.63,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.92,67,4.63,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.92,67,4.63,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.52,65,4.63,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.41,66,5.66,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.41,67,5.66,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.41,67,5.66,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.24,67,5.66,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,284.17,67,5.66,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.93,69,5.14,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.92,69,5.14,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.92,69,5.14,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.59,70,5.14,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.59,70,5.14,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.27,71,5.66,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283.27,71,5.66,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.97,74,5.66,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.97,74,5.66,1023,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283,73,3.09,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,283,73,3.09,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.78,74,3.09,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.78,75,3.09,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.78,75,3.09,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.48,74,3.6,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.48,74,3.6,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.52,75,3.6,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.52,75,3.6,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.52,75,3.6,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.04,77,3.09,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,282.28,77,3.09,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,281.92,78,3.09,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.92,78,3.09,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.51,80,2.57,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.51,80,2.57,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.51,80,2.57,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.42,80,2.57,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.42,80,2.57,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.42,80,2.57,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.13,81,3.09,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.36,80,3.09,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.36,80,3.09,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.36,80,3.09,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.02,81,2.57,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.02,81,2.57,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.02,81,2.57,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.22,80,5.14,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.22,80,5.14,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.22,80,5.14,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,281.22,80,5.14,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,280.85,81,5.14,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,280.85,81,5.14,1024,Rain
Saturday,9,2,"BLESSINGTON STREET",2,280.73,81,4.12,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,280.73,81,4.12,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,280.73,80,4.12,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,280.73,80,4.12,1024,Clouds
Saturday,9,2,"BLESSINGTON STREET",2,280.73,80,4.12,1024,Clouds
